4.373200000000000000e+04;7.641100000000000000e+04;1.921400000000000000e+04
3.270700000000000000e+04;7.353900000000000000e+04;2.148300000000000000e+04
1.516850000000000000e+05;3.065210000000000000e+05;9.736700000000000000e+04
