9.908000000000000000e+03;5.187800000000000000e+04;1.305100000000000000e+04
9.335000000000000000e+03;4.561800000000000000e+04;1.455800000000000000e+04
3.520200000000000000e+04;1.335780000000000000e+05;4.893700000000000000e+04
