0.000000000000000000e+00,0.000000000000000000e+00,8.046600000000000000e+04
0.000000000000000000e+00,0.000000000000000000e+00,6.169300000000000000e+04
0.000000000000000000e+00,0.000000000000000000e+00,1.772150000000000000e+05
