0.000000000000000000e+00
1.027017622349812309e-01
1.027017622349812309e-01
1.027017622349812309e-01
1.027017622349812309e-01
1.027017622349812309e-01
1.027266174533343207e-01
1.027266174533343207e-01
1.027887554992170660e-01
1.027887554992170660e-01
1.029875972460418121e-01
1.029875972460418121e-01
1.029875972460418121e-01
1.029875972460418121e-01
1.029875972460418121e-01
1.029875972460418121e-01
1.029875972460418121e-01
1.030621629011010815e-01
1.030621629011010815e-01
1.030621629011010815e-01
1.040812268535779156e-01
1.040812268535779156e-01
1.040812268535779156e-01
1.040812268535779156e-01
1.040812268535779156e-01
1.040812268535779156e-01
1.040812268535779156e-01
1.040812268535779156e-01
1.040936544627544535e-01
1.041185096811075433e-01
1.041185096811075433e-01
1.041185096811075433e-01
1.041185096811075433e-01
1.041185096811075433e-01
1.041185096811075433e-01
1.041185096811075433e-01
1.041185096811075433e-01
1.041185096811075433e-01
1.041185096811075433e-01
1.041185096811075433e-01
1.041185096811075433e-01
1.041185096811075433e-01
1.041185096811075433e-01
1.041185096811075433e-01
1.041433648994606470e-01
1.041433648994606470e-01
1.041433648994606470e-01
1.041433648994606470e-01
1.041433648994606470e-01
1.041433648994606470e-01
1.041433648994606470e-01
1.041433648994606470e-01
1.041433648994606470e-01
1.041433648994606470e-01
1.041433648994606470e-01
1.041433648994606470e-01
1.041433648994606470e-01
1.041433648994606470e-01
1.041557925086371850e-01
1.041557925086371850e-01
1.041682201178137368e-01
1.041682201178137368e-01
1.041682201178137368e-01
1.041806477269902748e-01
1.041806477269902748e-01
1.041930753361668266e-01
1.041930753361668266e-01
1.041930753361668266e-01
1.041930753361668266e-01
1.041930753361668266e-01
1.043919170829915727e-01
1.043919170829915727e-01
1.043919170829915727e-01
1.043919170829915727e-01
1.044167723013446625e-01
1.044167723013446625e-01
1.044167723013446625e-01
1.044167723013446625e-01
1.044167723013446625e-01
1.044167723013446625e-01
1.044167723013446625e-01
1.044167723013446625e-01
1.044167723013446625e-01
