2.150300000000000000e+04;1.471300000000000000e+04;4.425000000000000000e+04
1.055800000000000000e+04;9.958000000000000000e+03;4.117700000000000000e+04
1.801600000000000000e+04;2.674900000000000000e+04;1.324500000000000000e+05
