1.929000000000000000e+04,1.828300000000000000e+04,4.289300000000000000e+04
9.256000000000000000e+03,1.295900000000000000e+04,3.947800000000000000e+04
1.453500000000000000e+04,3.394600000000000000e+04,1.287340000000000000e+05
