1.172700000000000000e+04,5.684800000000000000e+04,1.189100000000000000e+04
8.209000000000000000e+03,4.228100000000000000e+04,1.120300000000000000e+04
2.744400000000000000e+04,1.117590000000000000e+05,3.801200000000000000e+04
