2.184000000000000000e+04;6.686000000000000000e+03;6.658300000000000000e+04
1.117300000000000000e+04;6.511000000000000000e+03;6.199000000000000000e+04
1.876200000000000000e+04;1.193900000000000000e+04;2.055760000000000000e+05
