4.850000000000000000e+02;7.046000000000000000e+04;1.856100000000000000e+04
4.470000000000000000e+02;5.921400000000000000e+04;2.042800000000000000e+04
2.002000000000000000e+03;1.634010000000000000e+05;6.823600000000000000e+04
