9.600000000000000000e+01;3.928700000000000000e+04;1.504100000000000000e+04
7.800000000000000000e+01;3.233400000000000000e+04;1.277800000000000000e+04
2.050000000000000000e+02;8.355700000000000000e+04;4.084900000000000000e+04
