6.100700000000000000e+04;3.537000000000000000e+03;7.481300000000000000e+04
1.498700000000000000e+04;2.734800000000000000e+04;8.539400000000000000e+04
2.019900000000000000e+04;6.567000000000000000e+03;5.288070000000000000e+05
