2.042520000000000000e+05;8.321000000000000000e+03;9.609500000000000000e+04
2.968700000000000000e+04;1.136390000000000000e+05;1.042500000000000000e+05
4.222300000000000000e+04;1.108100000000000000e+04;6.570290000000000000e+05
